time,phase,ee_error,manipulability,torque_norm,collision,avg_step_s
3.420000,circle_tracking,0.01163757,0.07340107,97.97012320,False,
3.427500,circle_tracking,0.01125624,0.07358241,98.73785752,False,
3.435000,circle_tracking,0.01082935,0.07372891,98.64787786,False,
3.442500,circle_tracking,0.01036071,0.07384086,97.65825730,False,
3.450000,circle_tracking,0.00985465,0.07391891,95.72811997,False,
3.457500,circle_tracking,0.00931610,0.07396414,92.81786890,False,
3.465000,circle_tracking,0.00875053,0.07397803,88.88961678,False,
3.472500,circle_tracking,0.00816395,0.07396246,83.90798180,False,
3.480000,circle_tracking,0.00756288,0.07391978,77.84159526,False,
3.487500,circle_tracking,0.00695434,0.07385273,70.66611815,False,
3.495000,circle_tracking,0.00634582,0.07376450,62.37078934,False,
3.502500,circle_tracking,0.00574529,0.07365872,52.97432338,False,
3.510000,circle_tracking,0.00516117,0.07353945,42.56989425,False,
3.517500,circle_tracking,0.00460233,0.07341121,31.48257521,False,
3.525000,circle_tracking,0.00407808,0.07327894,20.99370707,False,
3.532500,circle_tracking,0.00359814,0.07314806,16.54919060,False,
3.540000,circle_tracking,0.00317255,0.07302443,24.89808082,False,
3.540000,circle_tracking,0.00281148,0.07291439,40.32001067,False,
3.547500,circle_tracking,0.00251064,0.07282432,47.26662792,False,
3.555000,circle_tracking,0.00226613,0.07275950,53.90129729,False,
3.562500,circle_tracking,0.00207384,0.07272422,59.67211713,False,
3.570000,circle_tracking,0.00193021,0.07272195,64.41050461,False,
3.577500,circle_tracking,0.00183415,0.07275537,68.09785082,False,
3.585000,circle_tracking,0.00178832,0.07282652,70.77547691,False,
3.592500,circle_tracking,0.00179872,0.07293683,72.50806515,False,
3.600000,circle_tracking,0.00187245,0.07308721,73.36799312,False,
3.607500,circle_tracking,0.00201433,0.07327812,73.42843341,False,
3.615000,circle_tracking,0.00222476,0.07350956,72.76037012,False,
3.622500,circle_tracking,0.00249972,0.07378120,71.43145615,False,
3.630000,circle_tracking,0.00283244,0.07409233,69.50577087,False,
3.637500,circle_tracking,0.00321498,0.07444196,67.04403828,False,
3.645000,circle_tracking,0.00363933,0.07482878,64.10410179,False,
3.652500,circle_tracking,0.00409784,0.07525125,60.74157659,False,
3.660000,circle_tracking,0.00458333,0.07570756,57.01067941,False,
3.667500,circle_tracking,0.00508907,0.07619566,52.96530621,False,
3.675000,circle_tracking,0.00560871,0.07671332,48.66052100,False,
3.682500,circle_tracking,0.00613623,0.07725808,44.15477642,False,
3.690000,circle_tracking,0.00666589,0.07782732,39.51348587,False,
3.697500,circle_tracking,0.00719223,0.07841822,34.81516868,False,
3.705000,circle_tracking,0.00771001,0.07902782,30.16260297,False,
3.712500,circle_tracking,0.00821425,0.07965302,25.70368019,False,
3.720000,circle_tracking,0.00870023,0.08029060,21.66935414,False,
3.727500,circle_tracking,0.00916345,0.08093721,18.42982497,False,
3.735000,circle_tracking,0.00959970,0.08158945,16.51241137,False,
3.742500,circle_tracking,0.01000505,0.08224383,16.39298460,False,
3.750000,circle_tracking,0.01037584,0.08289682,18.07068143,False,
3.757500,circle_tracking,0.01070873,0.08354487,21.05635847,False,
3.765000,circle_tracking,0.01100069,0.08418447,24.80099371,False,
3.772500,circle_tracking,0.01124903,0.08481210,28.91956909,False,
3.780000,circle_tracking,0.01145142,0.08542432,33.17542346,False,
3.787500,circle_tracking,0.01160588,0.08601779,37.42120568,False,
3.795000,circle_tracking,0.01171081,0.08658929,41.55871946,False,
3.802500,circle_tracking,0.01176503,0.08713574,45.51699051,False,
3.810000,circle_tracking,0.01176773,0.08765425,49.24070072,False,
3.817500,circle_tracking,0.01171854,0.08814212,52.68397185,False,
3.825000,circle_tracking,0.01161751,0.08859692,55.80690207,False,
3.832500,circle_tracking,0.01146513,0.08901646,58.57355852,False,
3.840000,circle_tracking,0.01126234,0.08939886,60.95076882,False,
3.847500,circle_tracking,0.01101051,0.08974257,62.90736950,False,
3.855000,circle_tracking,0.01071147,0.09004635,64.41372859,False,
3.862500,circle_tracking,0.01036753,0.09030936,65.44144362,False,
3.870000,circle_tracking,0.00998142,0.09053114,65.96316283,False,
3.877500,circle_tracking,0.00955635,0.09071165,65.95250705,False,
3.885000,circle_tracking,0.00909597,0.09085128,65.38409036,False,
3.892500,circle_tracking,0.00860442,0.09095084,64.23366025,False,
3.900000,circle_tracking,0.00808623,0.09101164,62.47840622,False,
3.907500,circle_tracking,0.00754644,0.09103544,60.09753599,False,
3.915000,circle_tracking,0.00699049,0.09102449,57.07331378,False,
3.922500,circle_tracking,0.00642430,0.09098154,53.39295741,False,
3.930000,circle_tracking,0.00585420,0.09090985,49.05225094,False,
3.937500,circle_tracking,0.00528701,0.09081318,44.06286883,False,
3.945000,circle_tracking,0.00472997,0.09069582,38.46849707,False,
3.952500,circle_tracking,0.00419083,0.09056259,32.38411332,False,
3.960000,circle_tracking,0.00367778,0.09041884,26.10322633,False,
3.967500,circle_tracking,0.00319954,0.09027045,20.41340253,False,
3.975000,circle_tracking,0.00276526,0.09012387,17.31766157,False,
3.982500,circle_tracking,0.00238439,0.08998611,19.56591246,False,
3.982500,circle_tracking,0.00206631,0.08986475,26.91555509,False,
3.990000,circle_tracking,0.00180810,0.08976417,31.77700804,False,
3.997500,circle_tracking,0.00160608,0.08968793,37.54619415,False,
4.005000,circle_tracking,0.00145612,0.08963892,43.01065152,False,
4.012500,circle_tracking,0.00135530,0.08961936,47.73491318,False,
4.020000,circle_tracking,0.00130438,0.08963096,51.58716419,False,
4.027500,circle_tracking,0.00130860,0.08967489,54.55402970,False,
4.035000,circle_tracking,0.00137545,0.08975191,56.67010103,False,
4.042500,circle_tracking,0.00151037,0.08986236,57.98934908,False,
4.050000,circle_tracking,0.00171366,0.09000626,58.57276970,False,
4.057500,circle_tracking,0.00198080,0.09018327,58.48284232,False,
4.065000,circle_tracking,0.00230467,0.09039279,57.78106702,False,
4.072500,circle_tracking,0.00267741,0.09063396,56.52698658,False,
4.080000,circle_tracking,0.00309139,0.09090568,54.77797560,False,
4.087500,circle_tracking,0.00353944,0.09120665,52.58946870,False,
4.095000,circle_tracking,0.00401484,0.09153535,50.01549279,False,
4.102500,circle_tracking,0.00451127,0.09189012,47.10948307,False,
4.110000,circle_tracking,0.00502271,0.09226911,43.92545568,False,
4.117500,circle_tracking,0.00554338,0.09267034,40.51972035,False,
4.125000,circle_tracking,0.00606775,0.09309170,36.95348394,False,
4.132500,circle_tracking,0.00659049,0.09353096,33.29697700,False,
4.140000,circle_tracking,0.00710650,0.09398579,29.63619886,False,
4.147500,circle_tracking,0.00761091,0.09445377,26.08401042,False,
4.155000,circle_tracking,0.00809907,0.09493240,22.79750638,False,
4.162500,circle_tracking,0.00856656,0.09541913,20.00027104,False,
4.170000,circle_tracking,0.00900927,0.09591137,17.99187934,False,
4.177500,circle_tracking,0.00942331,0.09640646,17.09176347,False,
4.185000,circle_tracking,0.00980510,0.09690179,17.47685892,False,
4.192500,circle_tracking,0.01015138,0.09739469,19.04482655,False,
4.200000,circle_tracking,0.01045916,0.09788254,21.49248158,False,
4.207500,circle_tracking,0.01072581,0.09836276,24.49720688,False,
4.215000,circle_tracking,0.01094902,0.09883281,27.80918618,False,
4.222500,circle_tracking,0.01112684,0.09929022,31.25520778,False,
4.230000,circle_tracking,0.01125767,0.09973263,34.71641317,False,
4.237500,circle_tracking,0.01134027,0.10015776,38.10827432,False,
4.245000,circle_tracking,0.01137380,0.10056348,41.36741101,False,
4.252500,circle_tracking,0.01135776,0.10094779,44.44361975,False,
4.260000,circle_tracking,0.01129209,0.10130886,47.29512685,False,
4.267500,circle_tracking,0.01117708,0.10164502,49.88573030,False,
4.275000,circle_tracking,0.01101344,0.10195483,52.18304337,False,
4.282500,circle_tracking,0.01080226,0.10223704,54.15739232,False,
4.290000,circle_tracking,0.01054507,0.10249063,55.78111364,False,
4.297500,circle_tracking,0.01024378,0.10271482,57.02810559,False,
4.305000,circle_tracking,0.00990070,0.10290909,57.87355128,False,
4.312500,circle_tracking,0.00951857,0.10307322,58.29376852,False,
4.320000,circle_tracking,0.00910052,0.10320723,58.26616701,False,
4.327500,circle_tracking,0.00865009,0.10331147,57.76931399,False,
4.335000,circle_tracking,0.00817123,0.10338659,56.78313165,False,
4.342500,circle_tracking,0.00766828,0.10343357,55.28928085,False,
4.350000,circle_tracking,0.00714601,0.10345371,53.27183835,False,
4.357500,circle_tracking,0.00660956,0.10344865,50.71847566,False,
4.365000,circle_tracking,0.00606448,0.10342041,47.62255314,False,
4.372500,circle_tracking,0.00551673,0.10337133,43.98699433,False,
4.380000,circle_tracking,0.00497267,0.10330415,39.83186464,False,
4.387500,circle_tracking,0.00443905,0.10322199,35.21024586,False,
4.395000,circle_tracking,0.00392305,0.10312832,30.24415848,False,
4.402500,circle_tracking,0.00343224,0.10302705,25.21183635,False,
4.410000,circle_tracking,0.00297464,0.10292246,20.76013599,False,
4.417500,circle_tracking,0.00255867,0.10281927,18.26814212,False,
4.425000,circle_tracking,0.00219312,0.10272259,19.53698684,False,
4.875000,circle_tracking,0.00188698,0.10263801,24.85756748,False,
